year,line,direction,station_name,station_id,day_type,time,congestion
2020,1,상선,서울역,150,평일,5:30,8.2
2020,1,하선,서울역,150,평일,5:30,11.8
2020,1,상선,시청,151,평일,5:30,7.7
2020,1,하선,시청,151,평일,5:30,9.5
2020,1,상선,종각,152,평일,5:30,6.3
2020,1,하선,종각,152,평일,5:30,11.1
2020,1,상선,종로3가,153,평일,5:30,6.3
2020,1,하선,종로3가,153,평일,5:30,12.1
2020,1,상선,종로5가,154,평일,5:30,5.6
2020,1,하선,종로5가,154,평일,5:30,13.4
2020,1,상선,동대문,155,평일,5:30,8.5
2020,1,하선,동대문,155,평일,5:30,14.0
2020,1,상선,신설동,156,평일,5:30,7.2
2020,1,하선,신설동,156,평일,5:30,17.1
2020,1,상선,제기동,157,평일,5:30,6.9
2020,1,하선,제기동,157,평일,5:30,16.8
2020,1,상선,청량리,158,평일,5:30,6.4
2020,1,하선,청량리,158,평일,5:30,17.9
2020,1,상선,동묘앞,159,평일,5:30,6.9
2020,1,하선,동묘앞,159,평일,5:30,13.1
2020,1,상선,서울역,150,토요일,5:30,8.1
2020,1,하선,서울역,150,토요일,5:30,18.3
2020,1,상선,시청,151,토요일,5:30,5.9
2020,1,하선,시청,151,토요일,5:30,14.8
2020,1,상선,종각,152,토요일,5:30,5.5
2020,1,하선,종각,152,토요일,5:30,19.5
2020,1,상선,종로3가,153,토요일,5:30,5.4
2020,1,하선,종로3가,153,토요일,5:30,15.2
2020,1,상선,종로5가,154,토요일,5:30,5.3
2020,1,하선,종로5가,154,토요일,5:30,16.9
2020,1,상선,동대문,155,토요일,5:30,8.2
2020,1,하선,동대문,155,토요일,5:30,17.3
2020,1,상선,신설동,156,토요일,5:30,7.6
2020,1,하선,신설동,156,토요일,5:30,26.5
2020,1,상선,제기동,157,토요일,5:30,7.6
2020,1,하선,제기동,157,토요일,5:30,25.3
2020,1,상선,청량리,158,토요일,5:30,6.9
2020,1,하선,청량리,158,토요일,5:30,20.6
2020,1,상선,동묘앞,159,토요일,5:30,7.7
2020,1,하선,동묘앞,159,토요일,5:30,15.5
2020,1,상선,서울역,150,일요일,5:30,3.4
2020,1,하선,서울역,150,일요일,5:30,7.9
2020,1,상선,시청,151,일요일,5:30,3.2
2020,1,하선,시청,151,일요일,5:30,7.4
2020,1,상선,종각,152,일요일,5:30,3.3
2020,1,하선,종각,152,일요일,5:30,9.5
2020,1,상선,종로3가,153,일요일,5:30,3.1
2020,1,하선,종로3가,153,일요일,5:30,7.2
2020,1,상선,종로5가,154,일요일,5:30,3.0
2020,1,하선,종로5가,154,일요일,5:30,7.2
2020,1,상선,동대문,155,일요일,5:30,4.4
2020,1,하선,동대문,155,일요일,5:30,7.1
2020,1,상선,신설동,156,일요일,5:30,4.0
2020,1,하선,신설동,156,일요일,5:30,12.8
2020,1,상선,제기동,157,일요일,5:30,4.0
2020,1,하선,제기동,157,일요일,5:30,12.1
2020,1,상선,청량리,158,일요일,5:30,3.8
2020,1,하선,청량리,158,일요일,5:30,9.9
2020,1,상선,동묘앞,159,일요일,5:30,4.0
2020,1,하선,동묘앞,159,일요일,5:30,7.1
2021,1,상선,서울역,150,평일,5:30,6.5
2021,1,하선,서울역,150,평일,5:30,9.0
2021,1,상선,시청,151,평일,5:30,6.0
2021,1,하선,시청,151,평일,5:30,7.1
2021,1,상선,종각,152,평일,5:30,5.7
2021,1,하선,종각,152,평일,5:30,7.9
2021,1,상선,종로3가,153,평일,5:30,5.3
2021,1,하선,종로3가,153,평일,5:30,9.0
2021,1,상선,종로5가,154,평일,5:30,4.9
2021,1,하선,종로5가,154,평일,5:30,10.2
2021,1,상선,동대문,155,평일,5:30,6.7
2021,1,하선,동대문,155,평일,5:30,10.4
2021,1,상선,신설동,156,평일,5:30,6.0
2021,1,하선,신설동,156,평일,5:30,14.1
2021,1,상선,제기동,157,평일,5:30,6.7
2021,1,하선,제기동,157,평일,5:30,13.6
2021,1,상선,청량리,158,평일,5:30,5.3
2021,1,하선,청량리,158,평일,5:30,13.1
2021,1,상선,동묘앞,159,평일,5:30,5.8
2021,1,하선,동묘앞,159,평일,5:30,10.1
2021,1,상선,서울역,150,토요일,5:30,7.3
2021,1,하선,서울역,150,토요일,5:30,10.2
2021,1,상선,시청,151,토요일,5:30,9.2
2021,1,하선,시청,151,토요일,5:30,6.4
2021,1,상선,종각,152,토요일,5:30,9.3
2021,1,하선,종각,152,토요일,5:30,8.9
2021,1,상선,종로3가,153,토요일,5:30,6.3
2021,1,하선,종로3가,153,토요일,5:30,9.0
2021,1,상선,종로5가,154,토요일,5:30,6.2
2021,1,하선,종로5가,154,토요일,5:30,12.3
2021,1,상선,동대문,155,토요일,5:30,8.4
2021,1,하선,동대문,155,토요일,5:30,12.8
2021,1,상선,신설동,156,토요일,5:30,9.4
2021,1,하선,신설동,156,토요일,5:30,16.0
2021,1,상선,제기동,157,토요일,5:30,9.3
