year,line,direction,station_name,station_id,day_type,time,congestion,time_float,time_normalized
2020,7,True,장암,2711,True,12시00분,0.0,12.0,0.34210526315789475
2020,7,False,장암,2711,True,12시00분,1.1,12.0,0.34210526315789475
2020,7,True,도봉산,2712,True,12시00분,0.2,12.0,0.34210526315789475
2020,7,False,도봉산,2712,True,12시00분,8.9,12.0,0.34210526315789475
2020,7,True,수락산,2713,True,12시00분,8.3,12.0,0.34210526315789475
2020,7,False,수락산,2713,True,12시00분,12.9,12.0,0.34210526315789475
2020,7,True,마들,2714,True,12시00분,11.1,12.0,0.34210526315789475
2020,7,False,마들,2714,True,12시00분,16.8,12.0,0.34210526315789475
2020,7,True,노원,2715,True,12시00분,13.6,12.0,0.34210526315789475
2020,7,False,노원,2715,True,12시00분,23.0,12.0,0.34210526315789475
2020,7,True,중계,2716,True,12시00분,19.7,12.0,0.34210526315789475
2020,7,False,중계,2716,True,12시00분,26.3,12.0,0.34210526315789475
2020,7,True,하계,2717,True,12시00분,21.2,12.0,0.34210526315789475
2020,7,False,하계,2717,True,12시00분,30.1,12.0,0.34210526315789475
2020,7,True,공릉,2718,True,12시00분,24.8,12.0,0.34210526315789475
2020,7,False,공릉,2718,True,12시00분,33.4,12.0,0.34210526315789475
2020,7,True,태릉입구,2719,True,12시00분,25.9,12.0,0.34210526315789475
2020,7,False,태릉입구,2719,True,12시00분,33.6,12.0,0.34210526315789475
2020,7,True,먹골,2720,True,12시00분,26.1,12.0,0.34210526315789475
2020,7,False,먹골,2720,True,12시00분,35.0,12.0,0.34210526315789475
2020,7,True,중화,2721,True,12시00분,26.2,12.0,0.34210526315789475
2020,7,False,중화,2721,True,12시00분,34.9,12.0,0.34210526315789475
2020,7,True,상봉,2722,True,12시00분,25.9,12.0,0.34210526315789475
2020,7,False,상봉,2722,True,12시00분,38.9,12.0,0.34210526315789475
2020,7,True,면목,2723,True,12시00분,26.4,12.0,0.34210526315789475
2020,7,False,면목,2723,True,12시00분,40.8,12.0,0.34210526315789475
2020,7,True,사가정,2724,True,12시00분,26.9,12.0,0.34210526315789475
2020,7,False,사가정,2724,True,12시00분,43.2,12.0,0.34210526315789475
2020,7,True,용마산,2725,True,12시00분,28.5,12.0,0.34210526315789475
2020,7,False,용마산,2725,True,12시00분,44.6,12.0,0.34210526315789475
2020,7,True,중곡,2726,True,12시00분,28.2,12.0,0.34210526315789475
2020,7,False,중곡,2726,True,12시00분,47.1,12.0,0.34210526315789475
2020,7,True,군자,2727,True,12시00분,29.1,12.0,0.34210526315789475
2020,7,False,군자,2727,True,12시00분,46.0,12.0,0.34210526315789475
2020,7,True,어린이대공원,2728,True,12시00분,25.5,12.0,0.34210526315789475
2020,7,False,어린이대공원,2728,True,12시00분,45.1,12.0,0.34210526315789475
2020,7,True,건대입구,2729,True,12시00분,26.2,12.0,0.34210526315789475
2020,7,False,건대입구,2729,True,12시00분,35.8,12.0,0.34210526315789475
2020,7,True,뚝섬유원지,2730,True,12시00분,24.4,12.0,0.34210526315789475
2020,7,False,뚝섬유원지,2730,True,12시00분,35.9,12.0,0.34210526315789475
2020,7,True,청담,2731,True,12시00분,25.2,12.0,0.34210526315789475
2020,7,False,청담,2731,True,12시00분,34.0,12.0,0.34210526315789475
2020,7,True,강남구청,2732,True,12시00분,25.6,12.0,0.34210526315789475
2020,7,False,강남구청,2732,True,12시00분,31.8,12.0,0.34210526315789475
2020,7,True,학동,2733,True,12시00분,27.2,12.0,0.34210526315789475
2020,7,False,학동,2733,True,12시00분,29.3,12.0,0.34210526315789475
2020,7,True,논현,2734,True,12시00분,27.7,12.0,0.34210526315789475
2020,7,False,논현,2734,True,12시00분,28.3,12.0,0.34210526315789475
2020,7,True,반포,2735,True,12시00분,28.1,12.0,0.34210526315789475
2020,7,False,반포,2735,True,12시00분,27.6,12.0,0.34210526315789475
2020,7,True,고속터미널,2736,True,12시00분,28.2,12.0,0.34210526315789475
2020,7,False,고속터미널,2736,True,12시00분,27.5,12.0,0.34210526315789475
2020,7,True,내방,2737,True,12시00분,40.5,12.0,0.34210526315789475
2020,7,False,내방,2737,True,12시00분,28.5,12.0,0.34210526315789475
2020,7,True,총신대입구,2738,True,12시00분,40.0,12.0,0.34210526315789475
2020,7,False,총신대입구,2738,True,12시00분,26.3,12.0,0.34210526315789475
2020,7,True,남성,2739,True,12시00분,36.6,12.0,0.34210526315789475
2020,7,False,남성,2739,True,12시00분,23.0,12.0,0.34210526315789475
2020,7,True,숭실대입구,2740,True,12시00분,31.4,12.0,0.34210526315789475
2020,7,False,숭실대입구,2740,True,12시00분,21.3,12.0,0.34210526315789475
2020,7,True,상도,2741,True,12시00분,29.0,12.0,0.34210526315789475
2020,7,False,상도,2741,True,12시00분,20.6,12.0,0.34210526315789475
2020,7,True,장승배기,2742,True,12시00분,27.6,12.0,0.34210526315789475
2020,7,False,장승배기,2742,True,12시00분,21.1,12.0,0.34210526315789475
2020,7,True,신대방삼거리,2743,True,12시00분,29.9,12.0,0.34210526315789475
2020,7,False,신대방삼거리,2743,True,12시00분,21.2,12.0,0.34210526315789475
2020,7,True,보라매,2744,True,12시00분,27.1,12.0,0.34210526315789475
2020,7,False,보라매,2744,True,12시00분,21.0,12.0,0.34210526315789475
2020,7,True,신풍,2745,True,12시00분,26.2,12.0,0.34210526315789475
2020,7,False,신풍,2745,True,12시00분,20.6,12.0,0.34210526315789475
2020,7,True,대림,2746,True,12시00분,27.3,12.0,0.34210526315789475
2020,7,False,대림,2746,True,12시00분,24.8,12.0,0.34210526315789475
2020,7,True,남구로,2747,True,12시00분,34.0,12.0,0.34210526315789475
2020,7,False,남구로,2747,True,12시00분,24.6,12.0,0.34210526315789475
2020,7,True,가산디지털단지,2748,True,12시00분,34.0,12.0,0.34210526315789475
2020,7,False,가산디지털단지,2748,True,12시00분,28.2,12.0,0.34210526315789475
2020,7,True,철산,2749,True,12시00분,41.5,12.0,0.34210526315789475
2020,7,False,철산,2749,True,12시00분,26.2,12.0,0.34210526315789475
2020,7,True,광명사거리,2750,True,12시00분,36.9,12.0,0.34210526315789475
2020,7,False,광명사거리,2750,True,12시00분,17.5,12.0,0.34210526315789475
2020,7,True,천왕,2751,True,12시00분,26.4,12.0,0.34210526315789475
2020,7,False,천왕,2751,True,12시00분,16.1,12.0,0.34210526315789475
2020,7,True,온수,2752,True,12시00분,21.9,12.0,0.34210526315789475
2020,7,False,온수,2752,True,12시00분,11.3,12.0,0.34210526315789475
2020,7,True,까치울,2753,True,12시00분,44.6,12.0,0.34210526315789475
2020,7,False,까치울,2753,True,12시00분,22.8,12.0,0.34210526315789475
2020,7,True,부천종합운동장,2754,True,12시00분,42.8,12.0,0.34210526315789475
2020,7,False,부천종합운동장,2754,True,12시00분,23.2,12.0,0.34210526315789475
2020,7,True,춘의,2755,True,12시00분,38.8,12.0,0.34210526315789475
2020,7,False,춘의,2755,True,12시00분,18.4,12.0,0.34210526315789475
2020,7,True,신중동,2756,True,12시00분,32.5,12.0,0.34210526315789475
2020,7,False,신중동,2756,True,12시00분,19.0,12.0,0.34210526315789475
2020,7,True,부천시청,2757,True,12시00분,30.0,12.0,0.34210526315789475
2020,7,False,부천시청,2757,True,12시00분,16.4,12.0,0.34210526315789475
2020,7,True,상동,2758,True,12시00분,29.4,12.0,0.34210526315789475
2020,7,False,상동,2758,True,12시00분,14.9,12.0,0.34210526315789475
2020,7,True,삼산체육관,2759,True,12시00분,24.4,12.0,0.34210526315789475
2020,7,False,삼산체육관,2759,True,12시00분,16.8,12.0,0.34210526315789475
2020,7,True,굴포천,2760,True,12시00분,24.6,12.0,0.34210526315789475
