year,line,direction,station_name,station_id,day_type,time,congestion,time_float,time_normalized
2020,2,True,시청,201,True,12시00분,38.7,12.0,0.34210526315789475
2020,2,False,시청,201,True,12시00분,30.8,12.0,0.34210526315789475
2020,2,True,을지로입구,202,True,12시00분,35.0,12.0,0.34210526315789475
2020,2,False,을지로입구,202,True,12시00분,30.4,12.0,0.34210526315789475
2020,2,True,을지로3가,203,True,12시00분,32.5,12.0,0.34210526315789475
2020,2,False,을지로3가,203,True,12시00분,33.1,12.0,0.34210526315789475
2020,2,True,을지로4가,204,True,12시00분,32.6,12.0,0.34210526315789475
2020,2,False,을지로4가,204,True,12시00분,31.1,12.0,0.34210526315789475
2020,2,True,동대문역사문화공원,205,True,12시00분,39.0,12.0,0.34210526315789475
2020,2,False,동대문역사문화공원,205,True,12시00분,32.3,12.0,0.34210526315789475
2020,2,True,신당,206,True,12시00분,40.9,12.0,0.34210526315789475
2020,2,False,신당,206,True,12시00분,36.9,12.0,0.34210526315789475
2020,2,True,상왕십리,207,True,12시00분,41.0,12.0,0.34210526315789475
2020,2,False,상왕십리,207,True,12시00분,36.8,12.0,0.34210526315789475
2020,2,True,왕십리,208,True,12시00분,31.4,12.0,0.34210526315789475
2020,2,False,왕십리,208,True,12시00분,36.0,12.0,0.34210526315789475
2020,2,True,한양대,209,True,12시00분,29.3,12.0,0.34210526315789475
2020,2,False,한양대,209,True,12시00분,26.7,12.0,0.34210526315789475
2020,2,True,뚝섬,210,True,12시00분,28.2,12.0,0.34210526315789475
2020,2,False,뚝섬,210,True,12시00분,29.3,12.0,0.34210526315789475
2020,2,True,성수,211,True,12시00분,26.6,12.0,0.34210526315789475
2020,2,False,성수,211,True,12시00분,29.1,12.0,0.34210526315789475
2020,2,True,건대입구,212,True,12시00분,29.2,12.0,0.34210526315789475
2020,2,False,건대입구,212,True,12시00분,30.2,12.0,0.34210526315789475
2020,2,True,구의,213,True,12시00분,30.9,12.0,0.34210526315789475
2020,2,False,구의,213,True,12시00분,30.4,12.0,0.34210526315789475
2020,2,True,강변,214,True,12시00분,29.8,12.0,0.34210526315789475
2020,2,False,강변,214,True,12시00분,28.7,12.0,0.34210526315789475
2020,2,True,잠실나루,215,True,12시00분,30.1,12.0,0.34210526315789475
2020,2,False,잠실나루,215,True,12시00분,28.0,12.0,0.34210526315789475
2020,2,True,잠실,216,True,12시00분,35.5,12.0,0.34210526315789475
2020,2,False,잠실,216,True,12시00분,30.9,12.0,0.34210526315789475
