year,line,direction,station_name,station_id,day_type,time,congestion,time_float,time_normalized
2020,3,True,지축,309,True,12시00분,17.7,12.0,0.34210526315789475
2020,3,False,지축,309,True,12시00분,34.0,12.0,0.34210526315789475
2020,3,True,구파발,310,True,12시00분,11.8,12.0,0.34210526315789475
2020,3,False,구파발,310,True,12시00분,31.6,12.0,0.34210526315789475
2020,3,True,연신내,311,True,12시00분,19.6,12.0,0.34210526315789475
2020,3,False,연신내,311,True,12시00분,32.2,12.0,0.34210526315789475
2020,3,True,불광,312,True,12시00분,25.1,12.0,0.34210526315789475
2020,3,False,불광,312,True,12시00분,36.4,12.0,0.34210526315789475
2020,3,True,녹번,313,True,12시00분,26.7,12.0,0.34210526315789475
2020,3,False,녹번,313,True,12시00분,40.7,12.0,0.34210526315789475
2020,3,True,홍제,314,True,12시00분,24.3,12.0,0.34210526315789475
2020,3,False,홍제,314,True,12시00분,37.4,12.0,0.34210526315789475
2020,3,True,무악재,315,True,12시00분,25.9,12.0,0.34210526315789475
2020,3,False,무악재,315,True,12시00분,39.8,12.0,0.34210526315789475
2020,3,True,독립문,316,True,12시00분,26.3,12.0,0.34210526315789475
2020,3,False,독립문,316,True,12시00분,41.0,12.0,0.34210526315789475
2020,3,True,경복궁,317,True,12시00분,29.3,12.0,0.34210526315789475
2020,3,False,경복궁,317,True,12시00분,45.9,12.0,0.34210526315789475
2020,3,True,안국,318,True,12시00분,37.9,12.0,0.34210526315789475
2020,3,False,안국,318,True,12시00분,49.2,12.0,0.34210526315789475
2020,3,True,종로3가,319,True,12시00분,44.0,12.0,0.34210526315789475
2020,3,False,종로3가,319,True,12시00분,40.4,12.0,0.34210526315789475
2020,3,True,을지로3가,320,True,12시00분,42.0,12.0,0.34210526315789475
2020,3,False,을지로3가,320,True,12시00분,38.5,12.0,0.34210526315789475
2020,3,True,충무로,321,True,12시00분,41.3,12.0,0.34210526315789475
2020,3,False,충무로,321,True,12시00분,36.4,12.0,0.34210526315789475
2020,3,True,동대입구,322,True,12시00분,47.1,12.0,0.34210526315789475
2020,3,False,동대입구,322,True,12시00분,40.0,12.0,0.34210526315789475
2020,3,True,약수,323,True,12시00분,45.3,12.0,0.34210526315789475
2020,3,False,약수,323,True,12시00분,44.4,12.0,0.34210526315789475
2020,3,True,금호,324,True,12시00분,50.7,12.0,0.34210526315789475
2020,3,False,금호,324,True,12시00분,43.0,12.0,0.34210526315789475
2020,3,True,옥수,325,True,12시00분,47.2,12.0,0.34210526315789475
2020,3,False,옥수,325,True,12시00분,47.3,12.0,0.34210526315789475
2020,3,True,압구정,326,True,12시00분,48.8,12.0,0.34210526315789475
2020,3,False,압구정,326,True,12시00분,43.5,12.0,0.34210526315789475
2020,3,True,신사,327,True,12시00분,58.5,12.0,0.34210526315789475
2020,3,False,신사,327,True,12시00분,41.8,12.0,0.34210526315789475
2020,3,True,잠원,328,True,12시00분,60.2,12.0,0.34210526315789475
2020,3,False,잠원,328,True,12시00분,42.3,12.0,0.34210526315789475
2020,3,True,고속터미널,329,True,12시00분,64.0,12.0,0.34210526315789475
2020,3,False,고속터미널,329,True,12시00분,51.2,12.0,0.34210526315789475
2020,3,True,교대,330,True,12시00분,71.5,12.0,0.34210526315789475
2020,3,False,교대,330,True,12시00분,34.5,12.0,0.34210526315789475
2020,3,True,남부터미널,331,True,12시00분,57.9,12.0,0.34210526315789475
2020,3,False,남부터미널,331,True,12시00분,29.6,12.0,0.34210526315789475
2020,3,True,양재,332,True,12시00분,50.2,12.0,0.34210526315789475
2020,3,False,양재,332,True,12시00분,21.6,12.0,0.34210526315789475
